area_sqft,bhk,property_type,lat,lon,price_inr
3150,4,Apartment,22.8119124,72.7510602,18500000.0
810,2,Apartment,23.1100643,72.5811205,5699999.999999999
880,2,Apartment,23.120525,72.5717867,5000000.0
1125,2,Apartment,23.0839289,72.6785883,5000000.0
720,1,Apartment,23.107121,72.5848584,3449999.9999999995
2160,5,Villa,23.107121,72.5848584,31100000.0
1710,3,Apartment,23.1100643,72.5811205,9000000.0
1332,2,Apartment,23.107121,72.5848584,6000000.0
2925,1,Villa,23.107121,72.5848584,18000000.0
882,2,Apartment,23.1100643,72.5811205,4750000.0
855,2,Apartment,23.0271267,72.5226289,5000000.0
1395,3,Apartment,23.1183825,72.6213211,8000000.0
5400,4,Villa,23.107121,72.5848584,52500000.0
600,2,Apartment,23.0172272,72.4715026,5100000.0
1233,2,Apartment,23.0839289,72.6785883,6000000.0
1530,3,Apartment,23.107121,72.5848584,7400000.0
905,2,Apartment,22.9884742,72.3357236,5500000.0
1530,2,Apartment,23.0510656,72.6436615,6000000.0
950,3,Apartment,23.0451612,72.6051665,9100000.0
1710,3,Apartment,23.107121,72.5848584,9500000.0
1620,3,Apartment,23.1223913,72.5733728,15000000.0
2295,3,Apartment,23.107121,72.5848584,9999000.0
1269,2,Apartment,23.1183825,72.6213211,8500000.0
1665,3,Apartment,23.0159516,72.5669759,7200000.0
1305,2,Apartment,23.107121,72.5848584,4099999.9999999995
675,1,Apartment,23.1071309,72.5856397,3200000.0
1773,3,Apartment,23.107121,72.5848584,8199999.999999999
1980,3,Apartment,23.119713,72.6051136,12800000.0
1300,2,Apartment,23.107121,72.5848584,6500000.0
1260,2,Apartment,23.107121,72.5848584,5699999.999999999
1700,3,Apartment,23.107121,72.5848584,9000000.0
1350,3,Apartment,23.107121,72.5848584,16500000.0
1980,3,Apartment,23.1803332,72.6303374,13000000.0
2250,3,Apartment,23.107121,72.5848584,15100000.0
1800,3,Apartment,23.2990325,72.4371042,8500000.0
1998,3,Apartment,23.0839289,72.6785883,11000000.0
2286,3,Villa,23.0271267,72.5226289,25000000.0
1170,2,Apartment,23.107121,72.5848584,5699999.999999999
400,2,Apartment,23.1183825,72.6213211,7000000.0
1845,3,Apartment,23.107121,72.5848584,8400000.0
3150,4,Apartment,23.107121,72.5848584,15500000.0
1665,3,Apartment,23.1183825,72.6213211,6800000.000000001
1134,2,Apartment,23.0979368,72.5328323,5200000.0
1170,2,Apartment,23.107121,72.5848584,6500000.0
2160,3,Apartment,23.107121,72.5848584,9360000.0
819,3,Apartment,23.107121,72.5848584,6899999.999999999
1215,2,Apartment,23.1100643,72.5811205,5500000.0
1260,2,Apartment,23.1358111,72.5818846,5499000.000000001
1260,2,Apartment,23.107121,72.5848584,6465000.0
1260,2,Apartment,23.1100643,72.5811205,5800000.0
1530,3,Apartment,23.107121,72.5848584,7500000.0
1242,2,Apartment,23.107121,72.5848584,6500000.0
1989,3,Apartment,23.107121,72.5848584,12500000.0
1710,3,Apartment,23.107121,72.5848584,7000000.0
1080,3,Apartment,23.107121,72.5848584,19500000.0
1458,2,Apartment,23.0604301,72.6537943,6500000.0
3600,3,Apartment,23.0215374,72.5800568,20000000.0
1665,3,Apartment,23.107121,72.5848584,11500000.0
1575,3,Apartment,23.107121,72.5848584,7700000.0
2610,3,Apartment,23.2000565,72.6239357,12500000.0
1441,4,Apartment,23.1709715,72.5325602,12500000.0
1125,2,Apartment,23.0604301,72.6537943,5200000.0
1080,2,Apartment,23.107121,72.5848584,5600000.000000001
1200,2,Apartment,23.0604301,72.6537943,6300000.0
2565,2,Villa,23.107121,72.5848584,18500000.0
1215,2,Apartment,23.107121,72.5848584,6000000.0
3100,3,Villa,23.0360509,72.5611735,35000000.0
1413,2,Apartment,23.2990325,72.4371042,6500000.0
1935,3,Apartment,23.1100643,72.5811205,9000000.0
1560,3,Apartment,23.1100643,72.5811205,7000000.0
1630,3,Apartment,23.107121,72.5848584,8500000.0
1485,3,Apartment,23.107121,72.5848584,6700000.0
641,2,Apartment,23.107121,72.5848584,6300000.0
1831,2,Villa,23.1100643,72.5811205,15000000.0
2403,6,Apartment,23.107121,72.5848584,35000000.0
1250,2,Apartment,23.107121,72.5848584,6200000.0
1215,2,Apartment,23.107121,72.5848584,5800000.0
3375,3,Apartment,23.107121,72.5848584,15000000.0
1530,3,Apartment,23.0979368,72.5328323,6800000.000000001
1134,2,Apartment,23.1752409,72.6421831,4800000.0
2340,2,Villa,23.0604301,72.6537943,8000000.0
1125,2,Apartment,23.107121,72.5848584,5300000.0
4590,4,Apartment,23.0749393,72.6424444,20700000.0
1215,2,Apartment,23.107121,72.5848584,6700000.0
2844,4,Apartment,23.107121,72.5848584,11500000.0
1620,3,Apartment,23.107121,72.5848584,8000000.0
1215,2,Apartment,23.1100643,72.5811205,3800000.0
1530,3,Apartment,23.107121,72.5848584,9000000.0
700,4,Apartment,22.8119124,72.7510602,14200000.0
2000,3,Apartment,23.0451612,72.6051665,9500000.0
859,3,Apartment,23.107121,72.5848584,6600000.0
400,2,Apartment,22.9884742,72.3357236,5800000.0
1260,2,Apartment,23.1100643,72.5811205,5600000.000000001
1323,2,Apartment,23.107121,72.5848584,6899999.999999999
1521,3,Apartment,23.1100643,72.5811205,7800000.0
945,2,Apartment,23.1100643,72.5811205,4700000.0
1247,2,Apartment,23.0839289,72.6785883,5200000.0
1179,2,Apartment,23.107121,72.5848584,5500000.0
3100,3,Apartment,23.107121,72.5848584,11000000.0
3000,3,Apartment,23.107121,72.5848584,21000000.0
1170,2,Apartment,23.107121,72.5848584,4300000.0
729,1,Apartment,23.107121,72.5848584,3650000.0
756,1,Apartment,23.107121,72.5848584,3000000.0
1125,2,Apartment,23.1100643,72.5811205,4800000.0
1215,2,Apartment,23.107121,72.5848584,5600000.000000001
2475,3,Apartment,23.2145657,72.6856816,11000000.0
1260,2,Apartment,23.107121,72.5848584,5000000.0
1197,2,Apartment,23.107121,72.5848584,5600000.000000001
700,2,Apartment,23.1100643,72.5811205,5150000.0
943,3,Apartment,23.1100643,72.5811205,8500000.0
1200,2,Apartment,23.0839289,72.6785883,5500000.0
500,2,Apartment,23.0839289,72.6785883,5500000.0
1200,2,Apartment,23.0837834,72.5889122,5500000.0
1170,2,Apartment,23.0839289,72.6785883,5100000.0
1350,3,Apartment,23.107121,72.5848584,7600000.0
1494,3,Apartment,23.107121,72.5848584,5600000.000000001
1800,3,Apartment,23.2522871,72.4840233,8000000.0
1350,2,Apartment,23.0839289,72.6785883,4600000.0
1044,2,Apartment,23.107121,72.5848584,6800000.000000001
1080,2,Apartment,23.107121,72.5848584,6650000.0
1080,2,Apartment,23.107121,72.5848584,6800000.000000001
1080,2,Apartment,23.1100643,72.5811205,6200000.0
1440,3,Villa,23.298153,72.3397926,13000000.0
1080,2,Apartment,23.1100643,72.5811205,6000000.0
1800,3,Apartment,23.107121,72.5848584,9000000.0
1080,2,Apartment,22.9884742,72.3357236,6500000.0
2160,3,Apartment,23.0677935,72.5722381,11500000.0
1764,3,Apartment,23.0540923,72.6429145,7700000.0
2475,3,Apartment,23.0677935,72.5722381,13100000.0
1125,2,Apartment,23.107121,72.5848584,4950000.0
1600,3,Apartment,23.0272427,72.5006121,13000000.0
3150,3,Apartment,23.0483226,72.5265885,12000000.0
3150,3,Apartment,23.0106847,72.5099278,105000000.0
1440,3,Apartment,23.2145657,72.6856816,7000000.0
1500,3,Apartment,23.107121,72.5848584,6800000.000000001
1000,2,Apartment,23.1100643,72.5811205,4500000.0
1206,2,Apartment,23.1100643,72.5811205,4300000.0
2448,3,Apartment,23.1100643,72.5811205,11700000.0
3393,4,Apartment,23.1100643,72.5811205,16200000.000000002
1225,2,Apartment,23.107121,72.5848584,5300000.0
800,2,Apartment,23.107121,72.5848584,5699999.999999999
1845,3,Apartment,23.120525,72.5717867,8900000.0
720,2,Apartment,23.1100643,72.5811205,6000000.0
2997,3,Apartment,23.1100643,72.5811205,13200000.0
2115,3,Apartment,23.107121,72.5848584,9282000.0
2475,4,Apartment,23.0716125,72.6367479,41000000.0
2250,4,Apartment,23.0716125,72.6367479,35000000.0
1800,3,Apartment,23.107121,72.5848584,7300000.0
2034,3,Apartment,23.107121,72.5848584,8500000.0
1845,3,Apartment,23.107121,72.5848584,7000000.0
1125,2,Apartment,23.1100643,72.5811205,5500000.0
2295,3,Apartment,23.0604301,72.6537943,11500000.0
1350,2,Apartment,23.2145657,72.6856816,6200000.0
1710,3,Apartment,23.1100643,72.5811205,8500000.0
1035,2,Apartment,23.107121,72.5848584,5400000.0
1100,2,Apartment,23.0839289,72.6785883,4500000.0
1215,2,Apartment,23.2145657,72.6856816,5699999.999999999
1620,4,Apartment,23.1191006,72.6054631,24000000.0
3060,4,Apartment,23.107121,72.5848584,20000000.0
2835,4,Villa,23.1201139,72.6251307,35000000.0
945,2,Apartment,23.1100643,72.5811205,3800000.0
1200,2,Apartment,23.1223913,72.5733728,6500000.0
400,2,Apartment,23.0604301,72.6537943,5000000.0
1800,3,Apartment,23.107121,72.5848584,7000000.0
400,2,Apartment,23.120525,72.5717867,4800000.0
1215,2,Apartment,23.1100643,72.5811205,5000000.0
1161,2,Apartment,23.107121,72.5848584,4700000.0
1620,3,Apartment,23.107121,72.5848584,7200000.0
1935,3,Apartment,22.9504545,72.6221998,12500000.0
1845,3,Apartment,23.107121,72.5848584,10500000.0
1575,3,Apartment,23.107121,72.5848584,8600000.0
1233,2,Apartment,23.1100643,72.5811205,5300000.0
972,2,Apartment,23.107121,72.5848584,4800000.0
1125,2,Apartment,23.1100643,72.5811205,4500000.0
1152,2,Apartment,23.107121,72.5848584,4500000.0
1500,2,Apartment,23.0398447,72.6298154,6000000.0
1500,2,Apartment,23.107121,72.5848584,5800000.0
1500,2,Apartment,23.107121,72.5848584,5500000.0
1530,3,Apartment,23.107121,72.5848584,7000000.0
2200,3,Villa,23.166292,72.8125255,20000000.0
1350,2,Apartment,23.107121,72.5848584,4200000.0
1600,2,Apartment,23.0215374,72.5800568,6500000.0
1400,2,Apartment,23.107121,72.5848584,5100000.0
1700,2,Apartment,23.107121,72.5848584,6000000.0
1800,2,Apartment,23.107121,72.5848584,5699999.999999999
1600,2,Apartment,23.107121,72.5848584,4600000.0
2000,3,Apartment,23.107121,72.5848584,10000000.0
1600,2,Apartment,23.0604301,72.6537943,4500000.0
1600,2,Apartment,23.238942,72.49073,5000000.0
1500,2,Apartment,23.107121,72.5848584,7200000.0
2000,3,Apartment,23.2840623,72.4400098,9500000.0
1700,2,Apartment,23.107121,72.5848584,5699999.999999999
1600,2,Apartment,23.107121,72.5848584,5500000.0
1300,2,Apartment,23.107121,72.5848584,5600000.000000001
1400,2,Apartment,23.1100643,72.5811205,4300000.0
1500,2,Apartment,23.1100643,72.5811205,5800000.0
1400,2,Apartment,23.107121,72.5848584,6700000.0
1900,3,Apartment,23.107121,72.5848584,9200000.0
1600,3,Apartment,23.107121,72.5848584,15000000.0
2484,4,Apartment,23.1051351,72.5697895,28000000.0
1350,2,Villa,23.107121,72.5848584,15000000.0
1305,2,Apartment,23.2990325,72.4371042,4950000.0
1000,2,Apartment,23.107121,72.5848584,5000000.0
1080,2,Apartment,23.107121,72.5848584,5000000.0
1809,3,Apartment,23.107121,72.5848584,6532000.0
1845,3,Apartment,23.107121,72.5848584,9000000.0
675,2,Apartment,23.107121,72.5848584,6300000.0
1200,3,Apartment,23.107121,72.5848584,13500000.0
1530,3,Apartment,23.107121,72.5848584,8000000.0
970,3,Apartment,23.107121,72.5848584,11500000.0
1100,3,Apartment,23.0360509,72.5611735,24000000.0
2610,3,Apartment,23.2990325,72.4371042,14000000.0
1170,2,Apartment,23.0510656,72.6436615,5100000.0
1206,2,Apartment,22.9884742,72.3357236,4900000.0
900,3,Apartment,23.2420572,72.4880711,7500000.0
1200,2,Apartment,23.0172272,72.4715026,4800000.0
1017,2,Apartment,23.0901711,72.6504536,4200000.0
1062,2,Apartment,23.1100643,72.5811205,4700000.0
923,3,Apartment,23.107121,72.5848584,8000000.0
1170,2,Apartment,23.120525,72.5717867,4000000.0
1314,2,Apartment,23.107121,72.5848584,4500000.0
1215,2,Apartment,23.107121,72.5848584,4500000.0
1044,2,Apartment,23.1100643,72.5811205,5000000.0
1125,2,Apartment,23.107121,72.5848584,4400000.0
1026,2,Apartment,23.107121,72.5848584,4500000.0
756,1,Apartment,23.1100643,72.5811205,3400000.0000000005
1980,3,Apartment,23.031029,72.5623938,12500000.0
765,2,Apartment,23.0839289,72.6785883,3650000.0
2005,3,Apartment,23.107121,72.5848584,10500000.0
1423,4,Apartment,23.107121,72.5848584,20000000.0
675,1,Apartment,23.107121,72.5848584,2500000.0
500,1,Apartment,23.0111491,72.5132562,2500000.0
999,1,Apartment,23.107121,72.5848584,4250000.0
1062,2,Apartment,23.0229809,72.5671331,4200000.0
1206,2,Apartment,22.9884742,72.3357236,6000000.0
1465,1,Apartment,23.107121,72.5848584,5500000.0
918,2,Apartment,23.107121,72.5848584,5200000.0
1370,2,Apartment,23.2358085,72.4908671,5100000.0
1413,2,Apartment,23.2990325,72.4371042,5800000.0
710,2,Apartment,23.107121,72.5848584,6500000.0
587,2,Apartment,23.0172272,72.4715026,4950000.0
1776,3,Villa,23.107121,72.5848584,13000000.0
1620,3,Apartment,23.107121,72.5848584,5100000.0
1200,1,Apartment,23.0839289,72.6785883,3000000.0
450,2,Apartment,22.9884742,72.3357236,3200000.0
1225,2,Apartment,23.0244466,72.5589826,5600000.000000001
700,1,Apartment,23.1100643,72.5811205,2800000.0000000005
1050,2,Apartment,23.107121,72.5848584,3750000.0
1305,2,Apartment,23.107121,72.5848584,4500000.0
756,1,Apartment,23.107121,72.5848584,2849999.9999999995
1200,3,Apartment,23.1100643,72.5811205,6500000.0
1170,2,Apartment,23.0172272,72.4715026,5800000.0
1134,2,Apartment,23.1100643,72.5811205,4300000.0
1215,2,Apartment,23.2473027,72.6343322,6000000.0
1152,2,Apartment,23.107121,72.5848584,5000000.0
603,1,Apartment,23.2145657,72.6856816,3400000.0000000005
1125,2,Apartment,23.107121,72.5848584,4500000.0
400,1,Apartment,23.1023628,72.5702646,2100000.0
1134,2,Apartment,23.0979368,72.5328323,5500000.0
1180,2,Apartment,23.1100643,72.5811205,6200000.0
756,3,Villa,22.9952152,72.5890862,12000000.0
1620,3,Apartment,23.107121,72.5848584,15000000.0
1134,2,Apartment,22.7516133,72.6857205,5500000.0
980,2,Apartment,23.0215374,72.5800568,4500000.0
1392,2,Apartment,23.107121,72.5848584,5200000.0
1000,3,Villa,23.0063315,72.536517,3200000.0
910,2,Apartment,23.107121,72.5848584,4000000.0
675,1,Apartment,23.2420572,72.4880711,2100000.0
1170,1,Apartment,23.1100643,72.5811205,2900000.0
780,2,Apartment,23.107121,72.5848584,5600000.000000001
344,1,Apartment,23.107121,72.5848584,2400000.0
657,1,Apartment,23.107121,72.5848584,3000000.0
1035,2,Apartment,23.120525,72.5717867,3900000.0
280,1,Apartment,23.2499828,72.1022965,1500000.0
705,2,Apartment,23.107121,72.5848584,6000000.0
1044,2,Apartment,23.2413205,72.501346,4900000.0
1008,2,Apartment,23.1911685,72.62127,4151000.0000000005
747,1,Apartment,23.107121,72.5848584,3300000.0
765,1,Apartment,23.1100643,72.5811205,3100000.0
882,2,Apartment,23.120525,72.5717867,4099999.9999999995
756,2,Villa,23.107121,72.5848584,7000000.0
1233,2,Apartment,23.107121,72.5848584,7500000.0
720,1,Apartment,23.120525,72.5717867,2750000.0
1125,2,Apartment,23.107121,72.5848584,4200000.0
1100,2,Apartment,22.9979479,72.6109077,4500000.0
1200,2,Apartment,23.0839289,72.6785883,4200000.0
600,1,Apartment,23.107121,72.5848584,2350000.0
1170,2,Apartment,23.1103339,72.5637712,4500000.0
720,1,Apartment,23.107121,72.5848584,2900000.0
1170,2,Apartment,23.1634079,72.6888935,4700000.0
1120,2,Apartment,23.0839289,72.6785883,3850000.0
2062,3,Apartment,22.9606212,72.6328606,11000000.0
1098,2,Apartment,23.107121,72.5848584,4500000.0
1899,3,Apartment,23.107121,72.5848584,9900000.0
1035,2,Apartment,23.2389166,72.4910845,3650000.0
690,2,Apartment,23.1100643,72.5811205,4300000.0
1200,3,Apartment,23.107121,72.5848584,17000000.0
774,1,Apartment,23.107121,72.5848584,2900000.0
700,1,Apartment,23.0111491,72.5132562,2800000.0000000005
300,1,Apartment,23.120525,72.5717867,3200000.0
818,1,Apartment,23.0839289,72.6785883,2800000.0000000005
322,1,Apartment,23.1045659,72.5704863,2350000.0
1135,2,Apartment,23.0015561,72.5132033,4400000.0
720,1,Apartment,22.9986896,72.6162768,2500000.0
468,2,Apartment,23.0211754,72.555119,4800000.0
990,2,Apartment,23.0839289,72.6785883,4200000.0
1700,3,Apartment,23.2840623,72.4400098,7500000.0
2000,2,Apartment,23.298153,72.3397926,10000000.0
810,2,Apartment,23.0111491,72.5132562,3000000.0
861,2,Apartment,23.0979368,72.5328323,5000000.0
1250,2,Apartment,23.1100643,72.5811205,5200000.0
1370,2,Apartment,23.0839289,72.6785883,8000000.0
484,1,Apartment,23.0111491,72.5132562,2770000.0000000005
1890,4,Apartment,23.107121,72.5848584,17000000.0
400,1,Apartment,23.0637665,72.555444,3650000.0
861,2,Apartment,23.0604301,72.6537943,6500000.0
576,1,Apartment,23.0546669,72.6392596,2000000.0
1368,2,Apartment,23.107121,72.5848584,6000000.0
990,2,Apartment,23.2467926,72.4855418,4000000.0
612,1,Apartment,23.107121,72.5848584,2500000.0
1350,3,Apartment,23.0416824,72.5517928,7500000.0
1832,3,Villa,23.107121,72.5848584,15000000.0
970,3,Apartment,23.2420572,72.4880711,16500000.0
880,2,Apartment,23.107121,72.5848584,5000000.0
1000,1,Apartment,23.107121,72.5848584,5500000.0
1350,2,Apartment,23.1153559,72.5366513,5600000.000000001
680,1,Apartment,23.0604301,72.6537943,3300000.0
602,2,Apartment,23.107121,72.5848584,7500000.0
792,1,Apartment,23.107121,72.5848584,3200000.0
1080,2,Apartment,23.238942,72.49073,3900000.0
1035,2,Apartment,23.0839289,72.6785883,4200000.0
535,2,Apartment,23.107121,72.5848584,5500000.0
1250,2,Apartment,23.0839289,72.6785883,4800000.0
1143,2,Apartment,23.107121,72.5848584,4900000.0
1035,2,Apartment,23.0839289,72.6785883,4500000.0
1188,2,Apartment,23.2369487,72.6656897,6500000.0
355,2,Villa,23.0063315,72.536517,3500000.0
1033,2,Apartment,23.2145657,72.6856816,4800000.0
2268,6,Apartment,23.0396084,72.5644073,9500000.0
1545,4,Apartment,23.1191006,72.6054631,25000000.0
800,2,Apartment,23.120525,72.5717867,5500000.0
765,2,Villa,23.1023628,72.5702646,7000000.0
1665,3,Apartment,23.107121,72.5848584,10000000.0
630,3,Villa,23.107121,72.5848584,9000000.0
1044,2,Apartment,23.1100643,72.5811205,4500000.0
1062,2,Apartment,23.107121,72.5848584,4700000.0
1350,2,Apartment,23.107121,72.5848584,5400000.0
1305,3,Apartment,23.0226865,72.5707309,21000000.0
693,1,Apartment,23.107121,72.5848584,3200000.0
759,3,Apartment,23.107121,72.5848584,6700000.0
1215,2,Apartment,23.0069624,72.5440056,4950000.0
1143,2,Apartment,23.0111491,72.5132562,4500000.0
1980,3,Apartment,23.119713,72.6051136,13500000.0
990,2,Apartment,23.0416824,72.5517928,4700000.0
1600,3,Apartment,23.107121,72.5848584,9500000.0
990,3,Apartment,23.107121,72.5848584,11500000.0
550,2,Apartment,23.0111491,72.5132562,3600000.0
2925,4,Apartment,23.0111491,72.5132562,15500000.0
1170,2,Apartment,23.1100643,72.5811205,4000000.0
1000,2,Apartment,23.025739,72.5252397,4500000.0
1250,3,Apartment,23.295656,72.326769,7500000.0
838,3,Apartment,23.0159516,72.5669759,8600000.0
1130,2,Apartment,23.0839289,72.6785883,4400000.0
684,1,Apartment,23.1223913,72.5733728,4000000.0
1494,3,Apartment,22.9979199,72.5595221,6551000.0
1350,2,Apartment,23.0156794,72.5644623,14500000.0
1900,3,Apartment,22.9881153,72.6348218,10500000.0
1062,2,Apartment,23.107121,72.5848584,5300000.0
1350,2,Apartment,23.0111359,72.5693661,8199999.999999999
1845,3,Apartment,23.107121,72.5848584,7700000.0
800,1,Apartment,23.0111491,72.5132562,2900000.0
2325,3,Apartment,23.107121,72.5848584,9500000.0
990,2,Apartment,23.0807561,72.6764238,4351000.0
1022,2,Apartment,23.0195503,72.4687169,5100000.0
765,1,Apartment,23.120525,72.5717867,3100000.0
1782,3,Apartment,23.022616,72.5819947,7600000.0
1000,2,Apartment,23.1655503,72.8133323,3900000.0
1350,2,Apartment,23.0839289,72.6785883,4400000.0
1170,2,Apartment,23.107121,72.5848584,8500000.0
1620,3,Apartment,23.0110669,72.5137432,8700000.0
1800,3,Apartment,23.0575403,72.5900886,8500000.0
791,1,Apartment,23.0839289,72.6785883,3400000.0000000005
1557,3,Villa,23.1100643,72.5811205,16500000.0
1575,3,Apartment,23.0866321,72.6148095,9000000.0
1152,2,Apartment,23.107121,72.5848584,4500000.0
981,2,Apartment,23.0328924,72.5604427,5000000.0
1575,3,Villa,23.107121,72.5848584,15000000.0
981,2,Apartment,23.1911685,72.62127,4800000.0
1000,2,Apartment,23.0807561,72.6764238,4300000.0
1800,3,Apartment,23.0041352,72.6064526,11000000.0
890,1,Apartment,23.1039206,72.5688431,2800000.0000000005
945,2,Apartment,23.2358085,72.4908671,4000000.0
1000,2,Apartment,23.107121,72.5848584,5000000.0
1305,4,Apartment,23.107121,72.5848584,16500000.0
1224,2,Apartment,23.107121,72.5848584,5500000.0
719,2,Villa,22.9985193,72.5602141,5500000.0
880,1,Apartment,23.0901711,72.6504536,3311000.0
1200,2,Apartment,23.0483226,72.5265885,7200000.0
1141,2,Apartment,23.0328924,72.5604427,4800000.0
1899,4,Apartment,23.107121,72.5848584,9500000.0
1008,2,Apartment,23.107121,72.5848584,4800000.0
863,2,Apartment,23.120525,72.5717867,4000000.0
1000,2,Apartment,23.0839289,72.6785883,4500000.0
945,2,Apartment,23.0097167,72.5076274,3650000.0
801,2,Apartment,23.0637665,72.555444,4000000.0
990,3,Villa,23.107121,72.5848584,13700000.000000002
3150,6,Villa,23.107121,72.5848584,35000000.0
1620,3,Apartment,23.1223913,72.5733728,10500000.0
1248,2,Apartment,23.107121,72.5848584,4800000.0
1233,2,Apartment,23.107121,72.5848584,5200000.0
1278,2,Apartment,23.1100643,72.5811205,6500000.0
1134,2,Apartment,23.107121,72.5848584,4500000.0
3249,4,Apartment,23.107121,72.5848584,57000000.0
774,1,Apartment,23.107121,72.5848584,2900000.0
1100,2,Apartment,23.0807561,72.6764238,4500000.0
980,2,Apartment,23.0851841,72.5224248,4000000.0
1260,2,Apartment,23.0716125,72.6367479,6000000.0
1042,3,Apartment,23.0483226,72.5265885,13500000.0
1260,2,Apartment,23.2990325,72.4371042,5800000.0
1000,2,Apartment,23.0839289,72.6785883,3500000.0
1674,3,Apartment,23.0064903,72.5081047,6500000.0
927,2,Apartment,23.003723,72.5538743,4200000.0
1845,3,Apartment,23.107121,72.5848584,8000000.0
945,2,Apartment,23.1100643,72.5811205,4300000.0
684,1,Apartment,23.0839289,72.6785883,3651000.0
1050,2,Apartment,23.0839289,72.6785883,4500000.0
1125,2,Apartment,23.1655503,72.8133323,4200000.0
1197,2,Apartment,23.107121,72.5848584,6850000.000000001
1664,3,Apartment,23.0839289,72.6785883,7500000.0
1380,2,Apartment,22.9969634,72.633455,6400000.0
600,2,Apartment,23.1071309,72.5856397,8400000.0
981,2,Apartment,23.107121,72.5848584,4200000.0
2070,4,Villa,23.0069624,72.5440056,10000000.0
1050,2,Apartment,23.0416824,72.5517928,5000000.0
1152,2,Apartment,23.1100643,72.5811205,4950000.0
1575,3,Apartment,23.107121,72.5848584,8700000.0
1600,3,Apartment,23.0604301,72.6537943,10500000.0
1100,2,Apartment,23.038676,72.5596366,5000000.0
1521,3,Apartment,23.107121,72.5848584,6000000.0
1130,2,Apartment,23.107121,72.5848584,5500000.0
1152,2,Apartment,23.2467926,72.4855418,4000000.0
900,1,Apartment,23.0687402,72.6734956,6500000.0
1017,2,Apartment,23.0732586,72.6508299,3300000.0
864,2,Apartment,23.0332098,72.5649625,5500000.0
891,1,Apartment,23.0687402,72.6734956,3500000.0
765,1,Apartment,23.0111491,72.5132562,2200000.0
602,2,Apartment,23.0635608,72.5959508,3700000.0
1008,2,Apartment,23.022616,72.5819947,4500000.0
821,3,Apartment,22.7476765,73.152612,6500000.0
952,2,Apartment,23.022616,72.5819947,5499000.000000001
750,2,Apartment,23.0854097,72.6580946,3500000.0
1208,3,Apartment,23.0687402,72.6734956,16500000.0
1153,2,Apartment,23.0839289,72.6785883,4300000.0
1116,2,Apartment,23.0839289,72.6785883,4000000.0
2385,3,Apartment,22.9979199,72.5595221,10500000.0
1413,3,Apartment,22.9504545,72.6221998,5300000.0
400,2,Apartment,23.0687402,72.6734956,4000000.0
5837,3,Apartment,23.013976,72.5296525,4850000.0
1890,3,Apartment,23.2478221,72.4852775,25000000.0
675,2,Apartment,23.0839289,72.6785883,3100000.0
1140,3,Apartment,23.0854097,72.6580946,4600000.0
1305,2,Apartment,23.0810804,72.6819875,6000000.0
2500,4,Villa,23.0687402,72.6734956,21000000.0
646,3,Apartment,23.0732586,72.6508299,3850000.0
1251,2,Apartment,23.2478221,72.4852775,4200000.0
1899,3,Apartment,23.0732586,72.6508299,11100000.000000002
1485,3,Apartment,23.1429051,72.5392248,5800000.0
1251,2,Apartment,23.1743872,72.8270334,4500000.0
1215,2,Apartment,23.2125309,72.684767,4751000.0
1400,3,Apartment,23.0839289,72.6785883,14000000.0
1872,3,Apartment,23.0854097,72.6580946,7800000.0
1521,2,Apartment,22.969366,72.3045954,5351000.0
1422,3,Apartment,23.0854097,72.6580946,5200000.0
2430,3,Apartment,23.0687402,72.6734956,11000000.0
1200,3,Apartment,23.2478221,72.4852775,10500000.0
1584,3,Apartment,23.0854097,72.6580946,18500000.0
1440,3,Apartment,23.298153,72.3397926,6000000.0
1332,2,Apartment,23.0854097,72.6580946,5300000.0
1242,2,Apartment,23.0687402,72.6734956,6000000.0
990,2,Apartment,23.0839289,72.6785883,3600000.0
1386,2,Apartment,23.0810804,72.6819875,4441000.0
1350,2,Apartment,23.0810804,72.6819875,4951000.0
1413,2,Apartment,22.969366,72.3045954,4951000.0
730,2,Apartment,23.0854097,72.6580946,5600000.000000001
1089,2,Apartment,23.0856343,72.5646439,3500000.0
1098,2,Apartment,23.0687402,72.6734956,3800000.0
1098,2,Apartment,23.0376135,72.5497906,4500000.0
1026,3,Apartment,23.2976084,72.3384089,25000000.0
1035,2,Apartment,23.0732586,72.6508299,3600000.0
945,2,Apartment,23.2935817,72.3290988,3300000.0
1260,2,Apartment,23.0854097,72.6580946,4700000.0
1035,2,Apartment,23.0854097,72.6580946,4000000.0
1600,3,Apartment,23.013976,72.5296525,4700000.0
1215,2,Apartment,23.002498,72.5610944,5151000.0
1035,2,Apartment,23.0854097,72.6580946,3900000.0
1251,2,Apartment,23.1429051,72.5392248,4600000.0
1575,3,Villa,23.0687402,72.6734956,7000000.0
1107,2,Apartment,23.0732586,72.6508299,3200000.0
1242,3,Apartment,23.0732586,72.6508299,4490000.0
1350,3,Apartment,23.2145657,72.6856816,4700000.0
1188,3,Apartment,23.0687402,72.6734956,5000000.0
1044,2,Apartment,23.0687402,72.6734956,3200000.0
695,3,Apartment,23.0854097,72.6580946,5000000.0
990,4,Apartment,23.0854097,72.6580946,9800000.0
2070,3,Apartment,23.0854097,72.6580946,10500000.0
1440,4,Villa,23.0854097,72.6580946,26000000.0
2906,3,Apartment,23.0687402,72.6734956,11500000.0
900,2,Apartment,23.0687402,72.6734956,3600000.0
1125,2,Apartment,23.0687402,72.6734956,4000000.0
